Date,Price,Open,High,Low,Vol.,Change %,Change
13-May-11,"1,337.77","1,348.69","1,350.47","1,333.36",0,-0.81,-0.008067327
12-May-11,"1,348.65","1,339.39","1,351.05","1,332.03",0,0.49,0.004895386
11-May-11,"1,342.08","1,354.51","1,354.51","1,336.36",0,-1.11,-0.011111439
10-May-11,"1,357.16","1,348.34","1,359.44","1,348.34",0,0.81,0.008074041
9-May-11,"1,346.29","1,340.20","1,349.44","1,338.64",0,0.45,0.004544098
6-May-11,"1,340.20","1,340.24","1,354.36","1,335.58",0,0.38,0.003819939
5-May-11,"1,335.10","1,344.16","1,348.00","1,329.17",0,-0.91,-0.009069857
4-May-11,"1,347.32","1,355.90","1,355.90","1,341.50",0,-0.69,-0.006855273
3-May-11,"1,356.62","1,359.76","1,360.84","1,349.52",0,-0.34,-0.003379321
2-May-11,"1,361.22","1,365.21","1,370.58","1,358.59",0,-0.18,-0.001752701
29-Apr-11,"1,363.61","1,360.14","1,364.56","1,358.69",0,0.23,0.002300659
28-Apr-11,"1,360.48","1,353.86","1,361.71","1,353.60",0,0.36,0.003555464
27-Apr-11,"1,355.66","1,348.43","1,357.49","1,344.25",0,0.62,0.006249814
26-Apr-11,"1,347.24","1,336.75","1,349.55","1,336.75",0,0.9,0.008979592
25-Apr-11,"1,335.25","1,337.14","1,337.55","1,331.47",0,-0.16,-0.001592666
21-Apr-11,"1,337.38","1,333.23","1,337.49","1,332.83",0,0.53,0.005276767
20-Apr-11,"1,330.36","1,319.12","1,332.66","1,319.12",0,1.35,0.013514955
19-Apr-11,"1,312.62","1,305.99","1,312.70","1,303.97",0,0.57,0.005731186
18-Apr-11,"1,305.14","1,313.35","1,313.35","1,294.70",0,-1.1,-0.011017823
15-Apr-11,"1,319.68","1,314.54","1,322.88","1,313.68",0,0.39,0.003925387
14-Apr-11,"1,314.52","1,311.13","1,316.79","1,302.42",0,0.01,8.36877E-05
13-Apr-11,"1,314.41","1,314.03","1,321.35","1,309.19",0,0.02,0.000190236
12-Apr-11,"1,314.16","1,321.96","1,321.96","1,309.51",0,-0.78,-0.007776754
11-Apr-11,"1,324.46","1,329.01","1,333.77","1,321.06",0,-0.28,-0.002793317
8-Apr-11,"1,328.17","1,336.16","1,339.46","1,322.94",0,-0.4,-0.004004469
7-Apr-11,"1,333.51","1,334.82","1,338.80","1,326.56",0,-0.15,-0.001519984
6-Apr-11,"1,335.54","1,335.94","1,339.38","1,331.09",0,0.22,0.002183652
5-Apr-11,"1,332.63","1,332.03","1,338.21","1,330.03",0,-0.02,-0.000180063
4-Apr-11,"1,332.87","1,333.56","1,336.74","1,329.10",0,0.03,0.000345239
1-Apr-11,"1,332.41","1,329.48","1,337.85","1,328.89",0,0.5,0.004962929
31-Mar-11,"1,325.83","1,327.44","1,329.77","1,325.03",0,-0.18,-0.001829461
30-Mar-11,"1,328.26","1,321.89","1,331.74","1,321.89",0,0.67,0.006684654
29-Mar-11,"1,319.44","1,309.37","1,319.45","1,305.26",0,0.71,0.007060045
28-Mar-11,"1,310.19","1,315.45","1,319.74","1,310.19",0,-0.27,-0.002747755
25-Mar-11,"1,313.80","1,311.80","1,319.18","1,310.15",0,0.32,0.003161126
24-Mar-11,"1,309.66","1,300.61","1,311.34","1,297.74",0,0.93,0.009340753
23-Mar-11,"1,297.54","1,292.19","1,300.51","1,284.05",0,0.29,0.002913965
22-Mar-11,"1,293.77","1,298.29","1,299.35","1,292.70",0,-0.36,-0.003550578
21-Mar-11,"1,298.38","1,281.65","1,300.58","1,281.65",0,1.5,0.014985812
18-Mar-11,"1,279.21","1,276.71","1,288.88","1,276.18",0,0.43,0.004310209
17-Mar-11,"1,273.72","1,261.61","1,278.88","1,261.61",0,1.34,0.013398256
16-Mar-11,"1,256.88","1,279.46","1,280.91","1,249.05",0,-1.95,-0.019494957
15-Mar-11,"1,281.87","1,288.46","1,288.46","1,261.12",0,-1.12,-0.011200333
14-Mar-11,"1,296.39","1,301.19","1,301.19","1,286.37",0,-0.6,-0.006049315
11-Mar-11,"1,304.28","1,293.43","1,308.35","1,291.99",0,0.71,0.00708048
10-Mar-11,"1,295.11","1,315.72","1,315.72","1,294.21",0,-1.89,-0.018870926
9-Mar-11,"1,320.02","1,319.92","1,323.21","1,312.27",0,-0.14,-0.001361759
8-Mar-11,"1,321.82","1,311.05","1,325.74","1,306.86",0,0.89,0.008922779
7-Mar-11,"1,310.13","1,322.72","1,327.68","1,303.99",0,-0.83,-0.008341218
4-Mar-11,"1,321.15","1,330.73","1,331.08","1,312.59",0,-0.74,-0.007378078
3-Mar-11,"1,330.97","1,312.37","1,332.28","1,312.37",0,1.72,0.017218978
2-Mar-11,"1,308.44","1,305.47","1,314.19","1,302.58",0,0.16,0.001615212
1-Mar-11,"1,306.33","1,328.64","1,332.09","1,306.14",0,-1.57,-0.015739666
28-Feb-11,"1,327.22","1,321.61","1,329.38","1,320.55",0,0.56,0.005561112
25-Feb-11,"1,319.88","1,307.34","1,320.61","1,307.34",0,1.06,0.010550494
24-Feb-11,"1,306.10","1,307.09","1,310.91","1,294.26",0,-0.1,-0.00099434
23-Feb-11,"1,307.40","1,315.44","1,317.91","1,299.55",0,-0.61,-0.006112023
22-Feb-11,"1,315.44","1,338.91","1,338.91","1,312.33",0,-2.05,-0.020528514
18-Feb-11,"1,343.01","1,340.38","1,344.07","1,338.12",0,0.5,0.005006286
16-Feb-11,"1,336.32","1,329.51","1,337.61","1,329.51",0,0.63,0.006257483
15-Feb-11,"1,328.01","1,330.43","1,330.43","1,324.61",0,-0.32,-0.003234959
14-Feb-11,"1,332.32","1,328.73","1,332.96","1,326.90",0,0.24,0.002384983
11-Feb-11,"1,329.15","1,318.66","1,330.79","1,316.08",0,0.55,0.005507349
10-Feb-11,"1,321.87","1,318.13","1,322.78","1,311.74",0,0.07,0.0007495
9-Feb-11,"1,320.88","1,322.48","1,324.54","1,314.89",0,-0.28,-0.00278581
8-Feb-11,"1,324.57","1,318.76","1,324.87","1,316.03",0,0.42,0.00418483
7-Feb-11,"1,319.05","1,311.85","1,322.85","1,311.85",0,0.62,0.006240131
4-Feb-11,"1,310.87","1,307.01","1,311.00","1,301.67",0,0.29,0.002884248
3-Feb-11,"1,307.10","1,302.77","1,308.60","1,294.83",0,0.24,0.00235424
2-Feb-11,"1,304.03","1,305.91","1,307.61","1,302.62",0,-0.27,-0.002722566
1-Feb-11,"1,307.59","1,289.14","1,308.86","1,289.14",0,1.67,0.016693621
31-Jan-11,"1,286.12","1,276.50","1,287.17","1,276.50",0,0.77,0.007662535
28-Jan-11,"1,276.34","1,299.63","1,302.67","1,275.10",0,-1.79,-0.017852471
27-Jan-11,"1,299.54","1,297.51","1,301.29","1,294.41",0,0.22,0.002244279
26-Jan-11,"1,296.63","1,291.97","1,299.74","1,291.97",0,0.42,0.004220945
25-Jan-11,"1,291.18","1,288.17","1,291.26","1,281.07",0,0.03,0.000263394
24-Jan-11,"1,290.84","1,283.29","1,291.93","1,282.47",0,0.58,0.005836288
21-Jan-11,"1,283.35","1,283.63","1,291.21","1,282.07",0,0.24,0.002413572
20-Jan-11,"1,280.26","1,280.85","1,283.35","1,271.26",0,-0.13,-0.001294933
19-Jan-11,"1,281.92","1,294.52","1,294.60","1,278.92",0,-1.01,-0.010115674
18-Jan-11,"1,295.02","1,293.22","1,296.06","1,290.16",0,0.14,0.001376388
14-Jan-11,"1,293.24","1,282.90","1,293.24","1,281.24",0,0.74,0.007384558
13-Jan-11,"1,283.76","1,285.78","1,286.70","1,280.47",0,-0.17,-0.001710784
12-Jan-11,"1,285.96","1,275.65","1,286.87","1,275.65",0,0.9,0.009007595
11-Jan-11,"1,274.48","1,272.58","1,277.25","1,269.62",0,0.37,0.003725143
10-Jan-11,"1,269.75","1,270.84","1,271.52","1,262.18",0,-0.14,-0.001376327
7-Jan-11,"1,271.50","1,274.41","1,276.83","1,261.70",0,-0.18,-0.001844801
6-Jan-11,"1,273.85","1,276.29","1,278.17","1,270.43",0,-0.21,-0.002122893
5-Jan-11,"1,276.56","1,268.78","1,277.63","1,265.36",0,0.5,0.005007085
4-Jan-11,"1,270.20","1,272.95","1,274.12","1,262.66",0,-0.13,-0.001313027
3-Jan-11,"1,271.87","1,257.62","1,276.17","1,257.62",0,1.13,0.011314844
31-Dec-10,"1,257.64","1,256.76","1,259.34","1,254.19",0,-0.02,-0.000190797
30-Dec-10,"1,257.88","1,259.44","1,261.09","1,256.32",0,-0.15,-0.0015082
29-Dec-10,"1,259.78","1,258.78","1,262.60","1,258.78",0,0.1,0.00100913
28-Dec-10,"1,258.51","1,259.10","1,259.90","1,256.22",0,0.08,0.000771347
27-Dec-10,"1,257.54","1,254.66","1,258.43","1,251.48",0,0.06,0.000612682
23-Dec-10,"1,256.77","1,257.53","1,258.59","1,254.05",0,-0.16,-0.001644371
22-Dec-10,"1,258.84","1,254.94","1,259.39","1,254.94",0,0.34,0.003379563
21-Dec-10,"1,254.60","1,249.43","1,255.82","1,249.43",0,0.6,0.006030086
20-Dec-10,"1,247.08","1,245.76","1,250.20","1,241.51",0,0.25,0.002548416
17-Dec-10,"1,243.91","1,243.63","1,245.81","1,239.87",0,0.08,0.000836773
16-Dec-10,"1,242.87","1,236.34","1,243.75","1,232.85",0,0.62,0.006185083
15-Dec-10,"1,235.23","1,241.58","1,244.25","1,234.01",0,-0.51,-0.005122464
14-Dec-10,"1,241.59","1,241.84","1,246.59","1,238.17",0,0.09,0.000910952
13-Dec-10,"1,240.46","1,242.52","1,246.73","1,240.34",0,0,4.83715E-05
10-Dec-10,"1,240.40","1,233.85","1,240.40","1,232.58",0,0.6,0.006001622
9-Dec-10,"1,233.00","1,230.14","1,234.71","1,226.85",0,0.38,0.003842772
8-Dec-10,"1,228.28","1,225.02","1,228.93","1,219.50",0,0.37,0.003701736
7-Dec-10,"1,223.75","1,227.25","1,235.05","1,223.25",0,0.05,0.000515076
6-Dec-10,"1,223.12","1,223.87","1,225.80","1,220.67",0,-0.13,-0.001298267
3-Dec-10,"1,224.71","1,219.93","1,225.57","1,216.82",0,0.26,0.002603293
2-Dec-10,"1,221.53","1,206.81","1,221.89","1,206.81",0,1.28,0.012818493
1-Dec-10,"1,206.07","1,186.60","1,207.61","1,186.60",0,2.16,0.021617043
30-Nov-10,"1,180.55","1,182.96","1,187.40","1,174.14",0,-0.61,-0.00607025
29-Nov-10,"1,187.76","1,189.08","1,190.34","1,173.64",0,-0.14,-0.001378846
26-Nov-10,"1,189.40","1,194.16","1,194.16","1,186.93",0,-0.75,-0.007468603
24-Nov-10,"1,198.35","1,183.70","1,198.62","1,183.70",0,1.49,0.014922971
23-Nov-10,"1,180.73","1,192.51","1,192.51","1,176.91",0,-1.43,-0.014284045
22-Nov-10,"1,197.84","1,198.07","1,198.94","1,184.58",0,-0.16,-0.001575354
19-Nov-10,"1,199.73","1,196.12","1,199.97","1,189.44",0,0.25,0.00254034
18-Nov-10,"1,196.69","1,183.75","1,200.29","1,183.75",0,1.54,0.015357334
17-Nov-10,"1,178.59","1,178.33","1,183.56","1,175.82",0,0.02,0.000212163
16-Nov-10,"1,178.34","1,194.79","1,194.79","1,173.00",0,-1.62,-0.016205385
15-Nov-10,"1,197.75","1,200.44","1,207.43","1,197.15",0,-0.12,-0.001217468
12-Nov-10,"1,199.21","1,209.07","1,210.50","1,194.08",0,-1.18,-0.011808428
11-Nov-10,"1,213.54","1,213.04","1,215.45","1,204.49",0,-0.42,-0.004242191
10-Nov-10,"1,218.71","1,213.14","1,218.75","1,204.33",0,0.44,0.004376133
9-Nov-10,"1,213.40","1,223.59","1,226.84","1,208.94",0,-0.81,-0.00805232
8-Nov-10,"1,223.25","1,223.24","1,224.57","1,217.55",0,-0.21,-0.002120977
5-Nov-10,"1,225.85","1,221.20","1,227.08","1,220.29",0,0.39,0.003922821
4-Nov-10,"1,221.06","1,198.34","1,221.25","1,198.34",0,1.93,0.019282781
3-Nov-10,"1,197.96","1,193.79","1,198.30","1,183.56",0,0.37,0.003678042
2-Nov-10,"1,193.57","1,187.86","1,195.88","1,187.86",0,0.78,0.007759334
1-Nov-10,"1,184.38","1,185.71","1,195.81","1,177.65",0,0.09,0.000946538
29-Oct-10,"1,183.26","1,183.87","1,185.46","1,179.70",0,-0.04,-0.000439271
28-Oct-10,"1,183.78","1,184.47","1,189.53","1,177.10",0,0.11,0.001124783
27-Oct-10,"1,182.45","1,183.84","1,183.84","1,171.70",0,-0.27,-0.00269053
26-Oct-10,"1,185.64","1,184.88","1,187.11","1,177.72",0,0,1.68688E-05
25-Oct-10,"1,185.62","1,184.74","1,196.14","1,184.74",0,0.21,0.002146938
22-Oct-10,"1,183.08","1,180.52","1,183.93","1,178.99",0,0.24,0.002389304
21-Oct-10,"1,180.26","1,179.82","1,189.43","1,171.17",0,0.18,0.001773938
20-Oct-10,"1,178.17","1,166.74","1,182.94","1,166.74",0,1.05,0.010524059
19-Oct-10,"1,165.90","1,178.64","1,178.64","1,159.71",0,-1.59,-0.015877303
18-Oct-10,"1,184.71","1,176.83","1,185.53","1,174.55",0,0.72,0.007243728
15-Oct-10,"1,176.19","1,177.47","1,181.20","1,167.12",0,0.2,0.002027585
14-Oct-10,"1,173.81","1,177.82","1,178.89","1,166.71",0,-0.36,-0.003641457
13-Oct-10,"1,178.10","1,171.32","1,184.38","1,171.32",0,0.71,0.007121058
12-Oct-10,"1,169.77","1,164.28","1,172.58","1,155.71",0,0.38,0.003818694
11-Oct-10,"1,165.32","1,165.32","1,168.68","1,162.02",0,0.01,0.000145904
8-Oct-10,"1,165.15","1,158.36","1,167.73","1,155.58",0,0.61,0.006122308
7-Oct-10,"1,158.06","1,161.57","1,163.87","1,151.41",0,-0.16,-0.001646594
6-Oct-10,"1,159.97","1,159.81","1,162.33","1,154.85",0,-0.07,-0.000671979
5-Oct-10,"1,160.75","1,140.68","1,162.76","1,140.68",0,2.09,0.020861367
4-Oct-10,"1,137.03","1,144.96","1,148.16","1,131.87",0,-0.8,-0.008034966
1-Oct-10,"1,146.24","1,143.49","1,150.30","1,139.42",0,0.44,0.004416404
30-Sep-10,"1,141.20","1,145.97","1,157.16","1,136.08",0,-0.31,-0.003083697
29-Sep-10,"1,144.73","1,146.75","1,148.63","1,140.26",0,-0.26,-0.002587784
28-Sep-10,"1,147.70","1,142.31","1,150.00","1,132.09",0,0.49,0.004850459
27-Sep-10,"1,142.16","1,148.64","1,149.92","1,142.00",0,-0.57,-0.005667424
24-Sep-10,"1,148.67","1,131.69","1,148.90","1,131.69",0,2.12,0.021194314
23-Sep-10,"1,124.83","1,131.10","1,136.77","1,122.79",0,-0.83,-0.008331276
22-Sep-10,"1,134.28","1,139.49","1,144.38","1,131.58",0,-0.48,-0.004825493
21-Sep-10,"1,139.78","1,142.82","1,148.59","1,136.22",0,-0.26,-0.00256408
20-Sep-10,"1,142.71","1,126.57","1,144.86","1,126.57",0,1.52,0.015209801
17-Sep-10,"1,125.59","1,126.39","1,131.47","1,122.43",0,0.08,0.000826917
16-Sep-10,"1,124.66","1,123.89","1,125.44","1,118.88",0,-0.04,-0.000364422
15-Sep-10,"1,125.07","1,119.43","1,126.46","1,114.63",0,0.35,0.003541165
14-Sep-10,"1,121.10","1,121.16","1,127.36","1,115.58",0,-0.07,-0.000713076
13-Sep-10,"1,121.90","1,113.38","1,123.87","1,113.38",0,1.11,0.011130639
10-Sep-10,"1,109.55","1,104.57","1,110.88","1,103.92",0,0.49,0.004863337
9-Sep-10,"1,104.18","1,101.15","1,110.27","1,101.15",0,0.48,0.004832237
8-Sep-10,"1,098.87","1,092.36","1,103.26","1,092.36",0,0.64,0.006438672
7-Sep-10,"1,091.84","1,102.60","1,102.60","1,091.15",0,-1.15,-0.01147115
3-Sep-10,"1,104.51","1,093.61","1,105.10","1,093.61",0,1.32,0.013218971
2-Sep-10,"1,090.10","1,080.66","1,090.10","1,080.39",0,0.91,0.009080895
1-Sep-10,"1,080.29","1,049.72","1,081.30","1,049.72",0,2.95,0.029504541
31-Aug-10,"1,049.33","1,046.88","1,055.14","1,040.88",0,0.04,0.000390878
30-Aug-10,"1,048.92","1,062.90","1,064.40","1,048.79",0,-1.47,-0.014719282
27-Aug-10,"1,064.59","1,049.27","1,065.21","1,039.70",0,1.66,0.016586773
26-Aug-10,"1,047.22","1,056.28","1,061.45","1,045.40",0,-0.77,-0.0076848
25-Aug-10,"1,055.33","1,048.98","1,059.38","1,039.83",0,0.33,0.00328938
24-Aug-10,"1,051.87","1,063.20","1,063.20","1,046.68",0,-1.45,-0.014512442
23-Aug-10,"1,067.36","1,073.36","1,081.58","1,067.08",0,-0.4,-0.004040347
20-Aug-10,"1,071.69","1,075.63","1,075.63","1,063.91",0,-0.37,-0.00366297
19-Aug-10,"1,075.63","1,092.44","1,092.44","1,070.66",0,-1.69,-0.016935366
18-Aug-10,"1,094.16","1,092.08","1,099.77","1,085.76",0,0.15,0.001482783
17-Aug-10,"1,092.54","1,081.16","1,100.14","1,081.16",0,1.22,0.012192184
16-Aug-10,"1,079.38","1,077.49","1,082.62","1,069.49",0,0.01,0.000120454
13-Aug-10,"1,079.25","1,082.22","1,086.25","1,079.00",0,-0.4,-0.004023588
12-Aug-10,"1,083.61","1,081.48","1,086.72","1,076.69",0,-0.54,-0.005378762
11-Aug-10,"1,089.47","1,116.89","1,116.89","1,088.55",0,-2.82,-0.028178688
10-Aug-10,"1,121.06","1,122.92","1,127.16","1,111.58",0,-0.6,-0.005967423
9-Aug-10,"1,127.79","1,122.80","1,129.24","1,120.91",0,0.55,0.005483043
6-Aug-10,"1,121.64","1,122.07","1,123.06","1,107.17",0,-0.37,-0.003704
5-Aug-10,"1,125.81","1,125.78","1,126.56","1,118.81",0,-0.13,-0.001268585
4-Aug-10,"1,127.24","1,121.06","1,128.75","1,119.46",0,0.61,0.006051086
3-Aug-10,"1,120.46","1,125.34","1,125.44","1,116.76",0,-0.48,-0.004796333
2-Aug-10,"1,125.86","1,107.53","1,127.30","1,107.53",0,2.2,0.022022513
30-Jul-10,"1,101.60","1,098.44","1,106.44","1,088.01",0,0.01,6.3548E-05
29-Jul-10,"1,101.53","1,108.07","1,115.90","1,092.82",0,-0.42,-0.004158643
28-Jul-10,"1,106.13","1,112.84","1,114.66","1,103.11",0,-0.69,-0.006922
27-Jul-10,"1,113.84","1,117.36","1,120.95","1,109.78",0,-0.1,-0.001049318
26-Jul-10,"1,115.01","1,102.89","1,115.01","1,101.30",0,1.12,0.011200189
23-Jul-10,"1,102.66","1,092.17","1,103.73","1,087.88",0,0.82,0.00822003
22-Jul-10,"1,093.67","1,072.14","1,097.50","1,072.14",0,2.25,0.022513299
21-Jul-10,"1,069.59","1,086.67","1,088.96","1,065.25",0,-1.28,-0.012819803
20-Jul-10,"1,083.48","1,064.53","1,083.94","1,056.88",0,1.14,0.011416569
19-Jul-10,"1,071.25","1,066.85","1,074.70","1,061.11",0,0.6,0.005981895
16-Jul-10,"1,064.88","1,093.85","1,093.85","1,063.32",0,-2.88,-0.028819495
15-Jul-10,"1,096.48","1,094.46","1,098.66","1,080.53",0,0.12,0.001196161
14-Jul-10,"1,095.17","1,095.61","1,099.08","1,087.68",0,-0.02,-0.000155203
13-Jul-10,"1,095.34","1,080.65","1,099.46","1,080.65",0,1.54,0.015378911
12-Jul-10,"1,078.75","1,077.23","1,080.78","1,070.45",0,0.07,0.000732866
9-Jul-10,"1,077.96","1,070.50","1,078.16","1,068.10",0,0.72,0.007203924
8-Jul-10,"1,070.25","1,062.92","1,071.25","1,058.24",0,0.94,0.009412697
7-Jul-10,"1,060.27","1,028.54","1,060.89","1,028.54",0,3.13,0.031330856
6-Jul-10,"1,028.06","1,028.09","1,042.50","1,018.35",0,0.54,0.005358994
2-Jul-10,"1,022.58","1,027.65","1,032.95","1,015.93",0,-0.47,-0.00466239
1-Jul-10,"1,027.37","1,031.10","1,033.58","1,010.91",0,-0.32,-0.003240485
30-Jun-10,"1,030.71","1,040.56","1,048.08","1,028.33",0,-1.01,-0.010112942
29-Jun-10,"1,041.24","1,071.10","1,071.10","1,035.18",0,-3.1,-0.031017058
28-Jun-10,"1,074.57","1,077.50","1,082.60","1,071.45",0,-0.2,-0.002033879
25-Jun-10,"1,076.76","1,075.10","1,083.56","1,067.89",0,0.29,0.002859298
24-Jun-10,"1,073.69","1,090.93","1,090.93","1,071.60",0,-1.68,-0.016803414
23-Jun-10,"1,092.04","1,095.57","1,099.64","1,085.31",0,-0.3,-0.002985456
22-Jun-10,"1,095.31","1,113.90","1,118.50","1,094.18",0,-1.61,-0.016070787
21-Jun-10,"1,113.20","1,122.79","1,131.23","1,108.24",0,-0.39,-0.003856789
18-Jun-10,"1,117.51","1,116.16","1,121.01","1,113.93",0,0.13,0.001317157
17-Jun-10,"1,116.04","1,115.98","1,117.72","1,105.87",0,0.13,0.00128296
16-Jun-10,"1,114.61","1,114.02","1,118.74","1,107.13",0,-0.06,-0.000555939
15-Jun-10,"1,115.23","1,091.21","1,115.59","1,091.21",0,2.35,0.023494214
14-Jun-10,"1,089.63","1,095.00","1,105.91","1,089.03",0,-0.18,-0.00180469
11-Jun-10,"1,091.60","1,082.65","1,092.25","1,077.12",0,0.44,0.00437967
10-Jun-10,"1,086.84","1,058.77","1,087.85","1,058.77",0,2.95,0.029506768
9-Jun-10,"1,055.69","1,062.75","1,077.74","1,052.25",0,-0.59,-0.00594162
8-Jun-10,"1,062.00","1,050.81","1,063.15","1,042.17",0,1.1,0.010976039
7-Jun-10,"1,050.47","1,065.84","1,071.36","1,049.86",0,-1.35,-0.013532041
4-Jun-10,"1,064.88","1,098.43","1,098.43","1,060.50",0,-3.44,-0.034411469
3-Jun-10,"1,102.83","1,098.82","1,105.67","1,091.81",0,0.41,0.004051421
2-Jun-10,"1,098.38","1,073.01","1,098.56","1,072.03",0,2.58,0.025842665
1-Jun-10,"1,070.71","1,087.30","1,094.77","1,069.89",0,-1.72,-0.017165255
28-May-10,"1,089.41","1,102.59","1,102.59","1,084.78",0,-1.24,-0.012374667
27-May-10,"1,103.06","1,074.27","1,103.52","1,074.27",0,3.29,0.032876071
26-May-10,"1,067.95","1,075.51","1,090.75","1,065.59",0,-0.57,-0.005660922
25-May-10,"1,074.03","1,067.42","1,074.75","1,040.78",0,0.04,0.000353933
24-May-10,"1,073.65","1,084.78","1,089.95","1,072.70",0,-1.29,-0.01290809
21-May-10,"1,087.69","1,067.26","1,090.16","1,055.90",0,1.5,0.015024403
20-May-10,"1,071.59","1,107.34","1,107.34","1,071.58",0,-3.9,-0.038975831
19-May-10,"1,115.05","1,119.57","1,124.27","1,100.66",0,-0.51,-0.005130264
18-May-10,"1,120.80","1,138.78","1,148.66","1,117.20",0,-1.42,-0.014196
17-May-10,"1,136.94","1,136.52","1,141.88","1,114.96",0,0.11,0.001109467
14-May-10,"1,135.68","1,157.19","1,157.19","1,126.14",0,-1.88,-0.018800111
13-May-10,"1,157.44","1,170.04","1,173.57","1,156.14",0,-1.21,-0.012145058
12-May-10,"1,171.67","1,155.43","1,172.87","1,155.43",0,1.37,0.01373952
11-May-10,"1,155.79","1,156.39","1,170.48","1,147.71",0,-0.34,-0.003397342
10-May-10,"1,159.73","1,122.27","1,163.85","1,122.27",0,4.4,0.043974147
7-May-10,"1,110.88","1,127.04","1,135.13","1,094.15",0,-1.53,-0.015308248
6-May-10,"1,128.15","1,164.38","1,167.58","1,065.79",0,-3.24,-0.032353521
5-May-10,"1,165.87","1,169.24","1,175.95","1,158.15",0,-0.66,-0.006586571
4-May-10,"1,173.60","1,197.50","1,197.50","1,168.12",0,-2.38,-0.023838438
3-May-10,"1,202.26","1,188.58","1,205.13","1,188.58",0,1.31,0.013120529
30-Apr-10,"1,186.69","1,206.77","1,207.99","1,186.32",0,-1.66,-0.016647608
29-Apr-10,"1,206.78","1,193.30","1,209.36","1,193.30",0,1.29,0.012943191
28-Apr-10,"1,191.36","1,184.59","1,195.05","1,181.81",0,0.65,0.006462732
27-Apr-10,"1,183.71","1,209.92","1,211.38","1,181.62",0,-2.34,-0.023381874
26-Apr-10,"1,212.05","1,217.07","1,219.80","1,211.07",0,-0.43,-0.004296464
23-Apr-10,"1,217.28","1,207.87","1,217.28","1,205.10",0,0.71,0.007123532
22-Apr-10,"1,208.67","1,202.52","1,210.27","1,190.19",0,0.23,0.002263794
21-Apr-10,"1,205.94","1,207.16","1,210.99","1,198.85",0,-0.1,-0.001018912
20-Apr-10,"1,207.17","1,199.04","1,208.58","1,199.04",0,0.81,0.008058321
19-Apr-10,"1,197.52","1,192.06","1,197.87","1,183.68",0,0.45,0.004521319
16-Apr-10,"1,192.13","1,210.17","1,210.17","1,186.77",0,-1.61,-0.016126503
15-Apr-10,"1,211.67","1,210.77","1,213.92","1,208.50",0,0.08,0.000842523
14-Apr-10,"1,210.65","1,198.69","1,210.65","1,198.69",0,1.12,0.011150088
13-Apr-10,"1,197.30","1,195.94","1,199.04","1,188.82",0,0.07,0.000685344
12-Apr-10,"1,196.48","1,194.94","1,199.20","1,194.71",0,0.18,0.001766622
9-Apr-10,"1,194.37","1,187.47","1,194.66","1,187.15",0,0.67,0.006683861
8-Apr-10,"1,186.44","1,181.75","1,188.55","1,175.12",0,0.34,0.00337435
7-Apr-10,"1,182.45","1,188.23","1,189.60","1,177.25",0,-0.59,-0.005876715
6-Apr-10,"1,189.44","1,186.01","1,191.80","1,182.77",0,0.17,0.001684296
5-Apr-10,"1,187.44","1,178.71","1,187.73","1,178.71",0,0.79,0.00792802
1-Apr-10,"1,178.10","1,171.23","1,181.43","1,170.69",0,0.74,0.007413868
31-Mar-10,"1,169.43","1,171.75","1,174.56","1,165.77",0,-0.33,-0.003272904
30-Mar-10,"1,173.27","1,173.75","1,177.83","1,168.92",0,0,4.26178E-05
29-Mar-10,"1,173.22","1,167.71","1,174.85","1,167.71",0,0.57,0.005683231
26-Mar-10,"1,166.59","1,167.58","1,173.93","1,161.48",0,0.07,0.000737735
25-Mar-10,"1,165.73","1,170.03","1,180.69","1,165.09",0,-0.17,-0.001704176
24-Mar-10,"1,167.72","1,172.70","1,173.04","1,166.01",0,-0.55,-0.005493242
23-Mar-10,"1,174.17","1,166.47","1,174.72","1,163.83",0,0.72,0.00717098
22-Mar-10,"1,165.81","1,157.25","1,167.82","1,152.88",0,0.51,0.005095267
19-Mar-10,"1,159.90","1,166.68","1,169.20","1,155.33",0,-0.51,-0.005086505
18-Mar-10,"1,165.83","1,166.13","1,167.77","1,161.16",0,-0.03,-0.000325842
17-Mar-10,"1,166.21","1,159.94","1,169.84","1,159.94",0,0.58,0.005821676
16-Mar-10,"1,159.46","1,150.83","1,160.28","1,150.35",0,0.78,0.007779159
15-Mar-10,"1,150.51","1,148.53","1,150.98","1,141.45",0,0.05,0.000452178
12-Mar-10,"1,149.99","1,151.71","1,153.41","1,146.97",0,-0.02,-0.000217346
11-Mar-10,"1,150.24","1,143.96","1,150.24","1,138.99",0,0.4,0.004041515
10-Mar-10,"1,145.61","1,140.22","1,148.26","1,140.09",0,0.45,0.00452453
9-Mar-10,"1,140.45","1,137.56","1,145.37","1,134.90",0,0.17,0.00171278
8-Mar-10,"1,138.50","1,138.40","1,141.05","1,136.77",0,-0.02,-0.000175639
5-Mar-10,"1,138.70","1,125.12","1,139.38","1,125.12",0,1.4,0.014007498
4-Mar-10,"1,122.97","1,119.12","1,123.73","1,116.66",0,0.37,0.003736179
3-Mar-10,"1,118.79","1,119.36","1,125.64","1,116.58",0,0.04,0.000429219
2-Mar-10,"1,118.31","1,117.01","1,123.46","1,116.51",0,0.23,0.002330355
1-Mar-10,"1,115.71","1,105.36","1,116.11","1,105.36",0,1.02,0.010158535
26-Feb-10,"1,104.49","1,103.10","1,107.24","1,097.56",0,0.14,0.001405335
